Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,130.4,131.15,127.15,127.6,5790,0,279514
2025.09.14 00:00:00,130.4,130.75,129.55,130.25,1226,0,31537
2025.09.13 00:00:00,132.0,132.25,129.4,130.5,1462,5,37674
2025.09.12 00:00:00,138.3,138.5,131.0,131.5,10345,0,608696
2025.09.11 00:00:00,137.4,143.45,133.6,137.85,14287,0,1507733
2025.09.10 00:00:00,137.45,138.3,136.6,137.4,3697,0,253546
2025.09.09 00:00:00,136.35,138.4,136.25,137.45,4457,0,292646
2025.09.08 00:00:00,137.45,138.6,135.45,136.4,9503,0,736289
2025.09.07 00:00:00,137.95,137.95,137.1,137.2,1018,0,27847
2025.09.06 00:00:00,136.95,137.8,136.8,137.35,1466,0,65392
2025.09.05 00:00:00,144.35,144.4,135.65,138.0,24495,0,2129845
2025.09.04 00:00:00,144.75,146.5,142.7,143.95,3977,0,191788
2025.09.03 00:00:00,145.1,145.6,144.0,144.8,5069,0,95801
2025.09.02 00:00:00,145.0,145.8,144.05,144.75,9252,0,144310
2025.09.01 00:00:00,145.45,146.05,144.5,144.85,3577,0,93872
2025.08.31 00:00:00,144.9,145.65,144.4,145.45,729,0,14555
2025.08.30 00:00:00,145.55,146.3,144.55,144.9,813,0,13507
2025.08.29 00:00:00,145.6,146.5,143.9,145.55,3381,0,140400
2025.08.28 00:00:00,146.65,148.2,143.25,144.7,7020,0,414321
2025.08.27 00:00:00,149.0,149.2,146.65,146.65,4243,0,253788
2025.08.26 00:00:00,148.85,149.95,148.0,148.75,4184,0,228208
2025.08.25 00:00:00,148.85,148.95,146.7,148.3,3615,0,199440
2025.08.24 00:00:00,149.0,149.45,147.15,148.35,987,0,25593
2025.08.23 00:00:00,148.4,148.5,147.7,148.1,790,0,13481
2025.08.22 00:00:00,147.1,152.8,144.95,147.5,15812,0,1371076
2025.08.21 00:00:00,152.6,153.85,145.55,146.3,22823,0,1749009
2025.08.20 00:00:00,158.3,158.65,151.95,152.45,15332,0,938844
2025.08.19 00:00:00,157.65,159.5,157.0,157.9,3736,0,244785
2025.08.18 00:00:00,157.0,159.0,156.2,157.4,4044,0,217046
2025.08.17 00:00:00,156.75,157.75,156.35,156.95,538,0,11629
2025.08.16 00:00:00,157.0,157.0,155.0,156.2,1021,0,45474
2025.08.15 00:00:00,157.8,158.55,156.55,157.15,3070,0,234615
2025.08.14 00:00:00,156.9,158.0,155.9,157.8,4203,0,190448
2025.08.13 00:00:00,159.95,160.75,155.55,156.25,4247,5,199233
2025.08.12 00:00:00,160.1,161.15,157.55,160.0,4471,0,213747
2025.08.11 00:00:00,157.8,166.9,157.75,160.0,10411,0,845480
2025.08.08 00:00:00,155.5,157.95,155.3,157.25,4703,0,309352
2025.08.07 00:00:00,155.7,157.0,154.05,155.2,5480,0,322371
2025.08.06 00:00:00,154.9,157.2,153.05,155.45,7500,0,398832
2025.08.05 00:00:00,155.5,155.5,153.1,154.75,3323,0,127884
2025.08.04 00:00:00,154.85,156.0,153.2,155.3,4541,0,148774
2025.08.01 00:00:00,157.4,158.2,153.0,154.55,7472,0,273021
2025.07.31 00:00:00,160.35,162.75,154.9,157.1,7505,0,418246
2025.07.30 00:00:00,164.35,164.7,157.95,160.35,8224,0,476091
2025.07.29 00:00:00,169.3,170.4,162.75,164.35,5756,0,303215
2025.07.28 00:00:00,161.3,174.7,159.2,168.95,28790,0,2308261
2025.07.27 00:00:00,161.15,161.75,160.6,161.4,573,0,8342
2025.07.26 00:00:00,161.4,161.85,160.25,161.45,753,0,15699
2025.07.25 00:00:00,162.6,167.95,160.15,161.15,7020,0,295561
2025.07.24 00:00:00,162.5,163.25,161.55,162.6,1734,0,56738
2025.07.23 00:00:00,163.3,163.85,161.75,162.55,2100,0,60013
2025.07.22 00:00:00,163.25,163.95,160.0,163.05,3172,0,99743
2025.07.21 00:00:00,165.35,166.45,161.1,162.6,3530,0,169667
2025.07.20 00:00:00,164.35,166.15,163.8,164.8,979,5,26203
2025.07.19 00:00:00,163.9,164.5,163.2,163.5,1744,0,13747
2025.07.18 00:00:00,159.6,164.65,159.5,163.0,3358,0,126951
2025.07.17 00:00:00,162.3,162.55,159.2,159.5,1818,0,62379
2025.07.16 00:00:00,163.7,164.3,159.3,162.2,2633,0,114778
2025.07.15 00:00:00,157.0,165.2,156.7,163.55,8258,0,371935
2025.07.14 00:00:00,152.0,159.7,151.35,157.7,2916,0,96459
2025.07.13 00:00:00,153.55,154.5,153.4,154.3,330,0,4781
2025.07.12 00:00:00,154.15,155.0,153.25,154.3,608,5,8570
2025.07.11 00:00:00,158.1,158.55,152.65,154.35,2959,0,79721
2025.07.10 00:00:00,157.9,159.0,157.2,158.0,1155,0,30028
2025.07.09 00:00:00,159.05,160.6,156.75,158.0,2169,0,134808
2025.07.08 00:00:00,160.0,161.55,159.0,159.8,1680,0,56585
2025.07.07 00:00:00,161.0,162.95,159.0,160.1,2509,0,142174
2025.07.06 00:00:00,160.5,161.8,160.5,161.45,505,5,8347
2025.07.05 00:00:00,160.4,161.55,160.15,160.5,376,5,5529
2025.07.04 00:00:00,161.75,162.45,159.25,160.2,3115,0,123710
2025.07.03 00:00:00,164.0,165.9,161.3,162.2,8350,0,141084
2025.07.02 00:00:00,165.6,168.2,163.8,164.25,3778,0,79300
2025.07.01 00:00:00,167.25,168.05,163.8,165.9,18908,0,173699
2025.06.30 00:00:00,166.65,170.35,164.8,167.55,3574,0,144419
2025.06.29 00:00:00,166.7,166.9,165.4,165.9,499,0,7405
2025.06.28 00:00:00,166.75,167.5,165.4,166.9,712,0,13823
2025.06.27 00:00:00,165.0,167.05,164.2,165.4,2580,0,124307
2025.06.26 00:00:00,163.0,166.3,162.8,165.15,2623,0,127966
2025.06.25 00:00:00,160.0,163.1,159.25,162.85,3065,0,175376
2025.06.24 00:00:00,160.15,160.6,158.8,159.95,1426,5,71404
2025.06.23 00:00:00,159.8,160.2,158.4,160.2,1564,0,55313
2025.06.20 00:00:00,160.4,161.0,158.15,159.95,1997,0,48777
2025.06.19 00:00:00,160.8,161.45,159.25,160.3,1954,0,37138
