Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,124.4,125.04,122.44,123.46,36192,0,1475307
2025.09.14 00:00:00,123.44,124.62,123.0,124.6,3419,0,103596
2025.09.13 00:00:00,124.2,124.5,123.32,123.42,3134,0,118013
2025.09.12 00:00:00,129.7,130.02,124.0,124.04,47352,0,3554768
2025.09.11 00:00:00,129.64,130.32,127.5,129.44,27344,0,1927969
2025.09.10 00:00:00,130.18,131.76,128.5,129.66,44199,0,2151882
2025.09.09 00:00:00,129.2,130.5,128.64,130.2,29979,0,1875098
2025.09.08 00:00:00,126.5,129.28,125.66,129.18,25398,0,1359427
2025.09.07 00:00:00,126.0,127.0,126.0,126.6,2259,0,85929
2025.09.06 00:00:00,126.0,126.32,125.7,126.14,1270,0,32162
2025.09.05 00:00:00,124.7,126.24,123.5,126.0,22730,0,1055322
2025.09.04 00:00:00,124.96,125.7,123.34,124.7,21839,0,1122835
2025.09.03 00:00:00,123.3,125.3,122.08,124.88,22846,0,981579
2025.09.02 00:00:00,123.18,123.86,121.22,123.36,26681,0,1137634
2025.09.01 00:00:00,125.7,126.58,122.7,123.2,19483,0,744094
2025.08.31 00:00:00,125.2,125.9,125.18,125.48,1924,0,56724
2025.08.30 00:00:00,125.44,125.68,125.04,125.18,1578,0,40346
2025.08.29 00:00:00,124.54,125.78,124.0,125.44,23572,0,874826
2025.08.28 00:00:00,127.1,127.14,123.84,124.32,31433,0,1569790
2025.08.27 00:00:00,123.02,127.54,122.16,127.1,32618,0,1714031
2025.08.26 00:00:00,123.48,125.16,121.86,122.96,25367,0,1022694
2025.08.25 00:00:00,122.0,123.66,120.0,123.42,32926,0,1244462
2025.08.24 00:00:00,123.1,123.38,121.94,122.12,1828,0,63027
2025.08.23 00:00:00,123.02,123.3,122.92,123.1,1294,0,30549
2025.08.22 00:00:00,121.96,124.52,120.98,122.94,34816,0,1546149
2025.08.21 00:00:00,125.7,126.12,121.5,121.8,40367,0,2204499
2025.08.20 00:00:00,128.34,129.08,125.3,125.72,42024,0,1284751
2025.08.19 00:00:00,130.02,131.0,127.8,128.34,33859,0,1754355
2025.08.18 00:00:00,126.36,131.4,125.44,129.88,43796,0,2111662
2025.08.17 00:00:00,127.02,127.18,126.6,126.6,2633,0,166517
2025.08.16 00:00:00,128.84,128.84,126.6,126.98,10411,0,622099
2025.08.15 00:00:00,131.62,132.64,130.1,130.58,56036,0,2648372
2025.08.14 00:00:00,127.72,131.64,127.08,131.46,40183,0,2545264
2025.08.13 00:00:00,128.32,129.5,127.58,128.2,26190,0,1331425
2025.08.12 00:00:00,128.14,128.68,126.54,128.2,32470,0,1209575
2025.08.11 00:00:00,129.98,130.96,126.9,128.1,67115,0,3054290
2025.08.08 00:00:00,126.0,128.8,124.1,128.3,38222,0,2046100
2025.08.07 00:00:00,123.66,127.8,122.92,125.5,71516,0,3725877
2025.08.06 00:00:00,122.38,126.48,119.7,123.7,55768,0,3779465
2025.08.05 00:00:00,121.0,122.36,120.12,122.16,38508,0,1183494
2025.08.04 00:00:00,119.56,121.96,118.42,120.68,28218,0,1418481
2025.08.01 00:00:00,121.26,121.9,118.7,120.12,28880,0,1451750
2025.07.31 00:00:00,119.76,121.6,117.82,120.86,36734,0,2904818
2025.07.30 00:00:00,122.98,123.2,119.16,119.46,54616,0,3398508
2025.07.29 00:00:00,117.06,123.32,116.14,122.9,128131,0,7549048
2025.07.28 00:00:00,114.14,117.68,113.42,117.0,66359,0,4512281
2025.07.27 00:00:00,114.44,114.6,114.0,114.3,1655,0,45738
2025.07.26 00:00:00,114.68,114.9,114.06,114.46,2433,0,68572
2025.07.25 00:00:00,118.5,118.9,113.2,114.68,54482,0,3043727
2025.07.24 00:00:00,118.24,119.38,117.48,118.26,30695,0,1721631
2025.07.23 00:00:00,119.56,120.76,117.42,118.24,62185,0,2385863
2025.07.22 00:00:00,116.46,120.1,115.46,119.5,54584,0,2887954
2025.07.21 00:00:00,117.04,118.14,114.74,116.54,73242,0,3126963
2025.07.20 00:00:00,118.18,118.46,117.02,117.4,4798,0,258959
2025.07.19 00:00:00,115.36,118.84,114.8,117.3,14433,0,876564
2025.07.18 00:00:00,108.68,115.44,108.1,115.36,74896,0,5015042
2025.07.17 00:00:00,110.32,111.18,108.46,108.68,30847,0,1796964
2025.07.16 00:00:00,110.1,112.3,109.04,110.04,52299,0,3203979
