Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,363.9,364.88,357.5,359.4,6757,0,47337
2025.09.14 00:00:00,362.65,364.49,361.11,363.88,1172,0,7569
2025.09.13 00:00:00,362.47,364.88,360.8,362.65,1497,1,10768
2025.09.12 00:00:00,356.92,366.3,355.82,362.51,18169,0,208027
2025.09.11 00:00:00,361.99,363.0,355.0,356.6,12365,0,117569
2025.09.10 00:00:00,364.62,364.76,361.5,362.01,7198,0,61341
2025.09.09 00:00:00,366.6,367.81,363.01,364.06,6248,0,50023
2025.09.08 00:00:00,367.28,368.4,364.5,366.64,5080,0,38279
2025.09.07 00:00:00,367.15,367.79,366.56,367.51,672,1,3631
2025.09.06 00:00:00,367.0,367.7,366.6,366.96,641,1,2658
2025.09.05 00:00:00,367.6,368.0,366.28,366.94,3117,0,23722
2025.09.04 00:00:00,367.69,369.73,366.11,366.99,3530,0,30160
2025.09.03 00:00:00,367.8,368.76,364.47,367.54,4089,0,30341
2025.09.02 00:00:00,367.39,368.77,362.43,367.68,6896,0,62916
2025.09.01 00:00:00,369.99,371.08,367.12,367.39,4833,0,44427
2025.08.31 00:00:00,368.89,370.0,368.6,369.33,699,0,3873
2025.08.30 00:00:00,367.9,369.44,367.88,368.88,631,0,2207
2025.08.29 00:00:00,371.76,372.59,366.04,367.8,5825,0,50055
2025.08.28 00:00:00,370.59,376.0,367.25,370.35,9812,0,109200
2025.08.27 00:00:00,363.8,372.19,363.39,370.59,14392,0,142978
2025.08.26 00:00:00,363.2,365.36,362.58,363.8,9558,0,67981
2025.08.25 00:00:00,365.37,367.5,361.03,362.36,21265,0,176055
2025.08.24 00:00:00,366.62,367.6,363.0,364.71,3123,0,18739
2025.08.23 00:00:00,366.55,368.09,366.55,366.6,2675,0,16827
2025.08.22 00:00:00,389.68,392.3,363.22,366.52,72947,0,938299
2025.08.21 00:00:00,388.0,393.99,386.52,388.7,14645,0,130390
2025.08.20 00:00:00,389.68,392.5,385.61,387.5,16841,0,168467
2025.08.19 00:00:00,396.59,398.54,389.22,389.7,25473,0,246027
2025.08.18 00:00:00,409.49,411.4,392.5,396.6,68979,0,486866
2025.08.17 00:00:00,409.94,410.8,409.36,410.39,786,0,4346
2025.08.16 00:00:00,409.29,412.0,403.62,409.21,2319,0,19003
2025.08.15 00:00:00,411.8,412.4,409.1,410.0,7733,0,39353
2025.08.14 00:00:00,412.2,412.81,408.4,410.82,6651,0,44618
2025.08.13 00:00:00,412.0,414.1,410.68,412.2,8765,0,61748
2025.08.12 00:00:00,409.9,412.0,407.53,411.99,4991,0,30966
2025.08.11 00:00:00,410.21,414.97,405.63,409.09,11275,0,80774
2025.08.08 00:00:00,407.3,410.0,407.0,409.9,5625,0,46581
2025.08.07 00:00:00,406.0,409.9,402.5,407.27,11302,0,91124
2025.08.06 00:00:00,404.07,408.72,397.51,405.79,9502,0,78117
2025.08.05 00:00:00,401.72,406.0,400.0,403.79,5867,0,43669
2025.08.04 00:00:00,400.0,404.35,400.0,401.25,8289,0,60051
2025.08.01 00:00:00,398.38,404.71,397.32,399.6,8522,0,63879
2025.07.31 00:00:00,393.7,399.06,392.59,398.15,4573,0,41208
2025.07.30 00:00:00,392.48,400.16,390.39,393.0,4151,0,39584
2025.07.29 00:00:00,393.36,395.93,390.0,391.31,5366,0,46484
2025.07.28 00:00:00,398.78,402.14,386.12,393.91,13999,0,116168
2025.07.27 00:00:00,399.0,399.3,398.12,398.58,478,0,2027
2025.07.26 00:00:00,398.14,399.35,397.85,398.75,629,1,2463
2025.07.25 00:00:00,397.4,401.83,397.17,397.85,8717,0,63632
2025.07.24 00:00:00,397.9,398.75,396.17,397.4,3969,0,26596
2025.07.23 00:00:00,397.78,399.8,396.61,397.68,7233,0,47618
2025.07.22 00:00:00,394.74,398.78,392.5,397.77,5445,0,43974
2025.07.21 00:00:00,393.78,395.88,391.27,394.5,6445,0,55728
2025.07.20 00:00:00,393.18,394.99,393.1,393.56,814,0,9177
2025.07.19 00:00:00,391.9,395.16,391.23,393.18,1446,0,10853
2025.07.18 00:00:00,389.19,392.71,387.52,391.9,5882,0,59337
2025.07.17 00:00:00,389.5,396.0,386.03,389.18,14291,0,104627
2025.07.16 00:00:00,386.83,391.97,385.97,389.93,7628,0,86779
2025.07.15 00:00:00,382.02,386.91,381.33,386.83,6005,0,53645
2025.07.14 00:00:00,377.55,384.38,371.72,382.0,13094,0,85314
2025.07.13 00:00:00,377.63,377.63,376.4,377.54,435,0,2105
2025.07.12 00:00:00,379.32,379.32,376.51,377.4,794,1,4932
2025.07.11 00:00:00,383.7,384.95,378.32,380.01,9744,0,71479
2025.07.10 00:00:00,376.6,384.95,375.93,383.68,7361,1,76333
2025.07.09 00:00:00,373.0,378.43,372.54,376.6,12531,0,76540
