Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.09 00:00:00,133.65,133.96,132.52,133.24,48197,0,3144836
2025.09.08 00:00:00,132.35,134.0,131.95,133.48,63968,0,4364870
2025.09.07 00:00:00,131.92,132.57,131.75,132.3,6395,0,260875
2025.09.06 00:00:00,132.0,132.17,131.6,131.92,5327,0,203026
2025.09.05 00:00:00,131.01,132.5,130.91,131.87,58142,0,3986253
2025.09.04 00:00:00,132.17,132.59,129.83,130.8,79836,0,5699091
2025.09.03 00:00:00,132.31,132.68,130.68,132.18,70544,0,4811537
2025.09.02 00:00:00,135.06,136.41,130.45,132.18,176396,0,12263247
2025.09.01 00:00:00,136.4,137.45,133.85,134.91,82287,0,5378026
2025.08.31 00:00:00,135.69,136.47,135.68,136.37,12445,0,894432
2025.08.30 00:00:00,135.86,136.28,135.15,135.64,10691,0,829950
2025.08.29 00:00:00,133.69,136.47,131.89,135.88,127588,0,9356814
2025.08.28 00:00:00,135.86,135.89,131.52,133.25,90614,0,7662557
2025.08.27 00:00:00,133.32,136.26,132.83,135.51,80463,0,6329890
2025.08.26 00:00:00,132.36,134.44,132.1,133.69,74213,0,5631786
2025.08.25 00:00:00,132.19,132.77,129.7,132.38,99535,0,5893942
2025.08.24 00:00:00,132.59,132.83,131.61,132.13,7436,0,499560
2025.08.23 00:00:00,132.56,132.9,132.39,132.76,6182,1,285110
2025.08.22 00:00:00,131.18,132.73,130.38,132.57,95458,0,6370697
2025.08.21 00:00:00,135.26,135.48,130.34,131.13,136470,0,11754184
2025.08.20 00:00:00,137.82,138.44,134.7,135.31,94655,0,7627788
2025.08.19 00:00:00,140.51,140.8,136.88,137.81,103368,0,10131713
2025.08.18 00:00:00,136.41,141.98,135.69,139.5,158752,0,15156178
2025.08.17 00:00:00,138.14,138.14,138.14,138.14,2727,0,175515
2025.08.16 00:00:00,138.14,138.85,138.14,138.14,25261,0,3709540
2025.08.15 00:00:00,140.4,143.45,139.67,142.53,131804,0,11715949
2025.08.14 00:00:00,139.37,140.79,137.16,140.26,119512,0,10664840
2025.08.13 00:00:00,141.0,141.94,138.95,139.39,105858,0,9508270
2025.08.12 00:00:00,140.1,141.43,138.52,140.8,97376,0,7738628
2025.08.11 00:00:00,144.11,144.4,137.9,140.0,203904,0,19020706
2025.08.08 00:00:00,134.74,141.58,132.6,141.16,197158,0,21150710
2025.08.07 00:00:00,130.22,136.0,129.4,134.24,287805,0,29574713
2025.08.06 00:00:00,126.17,132.9,123.73,130.11,201505,0,18637114
2025.08.05 00:00:00,125.9,126.82,124.8,125.98,70880,0,4956941
2025.08.04 00:00:00,122.33,126.05,121.75,125.94,118918,0,6522035
2025.08.01 00:00:00,123.0,124.84,120.12,121.63,88177,0,4880021
2025.07.31 00:00:00,121.35,122.84,120.7,122.57,51507,0,2833635
2025.07.30 00:00:00,122.7,122.89,121.0,121.34,56658,0,2776677
2025.07.29 00:00:00,123.28,123.91,122.05,122.69,63279,0,3918268
2025.07.28 00:00:00,126.02,126.03,122.02,122.86,112713,0,6596609
2025.07.27 00:00:00,126.25,126.42,125.8,125.87,4415,0,184990
2025.07.26 00:00:00,126.63,126.82,126.19,126.44,4694,0,192920
2025.07.25 00:00:00,128.24,129.15,125.67,126.5,93523,0,5637352
2025.07.24 00:00:00,129.02,129.69,127.01,128.04,45004,0,3290015
2025.07.23 00:00:00,129.1,130.3,128.8,129.2,78526,0,5009737
2025.07.22 00:00:00,128.33,129.63,127.3,129.07,79111,0,4423599
2025.07.21 00:00:00,128.38,128.89,126.67,128.34,81140,0,5088610
