Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,1094.0,1094.5,1061.5,1078.0,27360,0,1516856
2025.09.14 00:00:00,1078.5,1095.5,1064.0,1090.5,10635,0,415225
2025.09.13 00:00:00,1094.0,1100.0,1075.5,1078.0,8124,0,328983
2025.09.12 00:00:00,1160.0,1166.5,1089.5,1093.5,61049,0,4110564
2025.09.11 00:00:00,1170.5,1177.5,1152.0,1156.5,20203,0,1318240
2025.09.10 00:00:00,1199.5,1201.5,1167.0,1172.5,20506,0,1559266
2025.09.09 00:00:00,1206.0,1207.5,1188.0,1199.5,16795,0,1142343
2025.09.08 00:00:00,1195.0,1208.5,1193.5,1204.5,9958,0,721061
2025.09.07 00:00:00,1193.0,1196.5,1192.0,1195.0,1100,0,53992
2025.09.06 00:00:00,1194.0,1197.5,1191.0,1193.0,1140,0,47392
2025.09.05 00:00:00,1203.0,1206.0,1187.0,1192.0,11219,0,839663
2025.09.04 00:00:00,1205.5,1216.5,1192.0,1199.5,15438,0,1216622
2025.09.03 00:00:00,1199.0,1208.5,1186.5,1205.5,16815,0,1553412
2025.09.02 00:00:00,1211.0,1215.0,1176.5,1197.0,22133,0,1838663
2025.09.01 00:00:00,1207.0,1231.0,1196.5,1211.0,21219,0,1580692
2025.08.31 00:00:00,1200.5,1205.5,1200.0,1204.0,1167,0,90317
2025.08.30 00:00:00,1197.0,1205.5,1197.0,1200.5,1714,0,77560
2025.08.29 00:00:00,1171.5,1212.5,1162.0,1196.5,32111,0,2278520
2025.08.28 00:00:00,1193.0,1199.5,1161.5,1169.0,25222,0,1605969
2025.08.27 00:00:00,1186.0,1201.0,1178.5,1191.0,15489,0,1106895
2025.08.26 00:00:00,1197.5,1205.5,1185.5,1186.5,11536,0,804257
2025.08.25 00:00:00,1200.5,1218.0,1181.0,1194.5,23484,0,1666328
2025.08.24 00:00:00,1202.0,1203.5,1195.5,1200.0,1950,0,100010
2025.08.23 00:00:00,1207.0,1214.5,1191.0,1202.0,4921,0,290857
2025.08.22 00:00:00,1169.5,1224.0,1129.0,1206.5,118086,0,9494370
2025.08.21 00:00:00,1259.5,1262.5,1106.0,1167.5,156810,0,12079318
2025.08.20 00:00:00,1269.5,1279.5,1255.0,1260.0,20025,0,1222066
2025.08.19 00:00:00,1269.0,1287.5,1256.0,1268.5,36880,0,2064773
2025.08.18 00:00:00,1225.5,1272.0,1222.5,1265.0,44201,0,2700711
2025.08.17 00:00:00,1230.5,1233.5,1222.5,1223.5,2735,0,113572
2025.08.16 00:00:00,1223.0,1234.5,1200.0,1230.0,9245,0,432261
2025.08.15 00:00:00,1231.5,1243.0,1220.0,1234.5,17646,0,1157946
2025.08.14 00:00:00,1221.5,1233.0,1203.0,1227.5,26201,0,1484221
2025.08.13 00:00:00,1248.5,1257.5,1207.5,1219.5,25315,0,1751560
2025.08.12 00:00:00,1244.0,1252.0,1230.5,1246.0,16467,0,1091909
2025.08.11 00:00:00,1250.0,1270.0,1216.5,1242.0,106227,0,6039582
2025.08.08 00:00:00,1263.0,1279.0,1250.0,1273.5,15496,0,1097458
2025.08.07 00:00:00,1253.5,1280.5,1235.5,1261.5,36627,0,2870835
2025.08.06 00:00:00,1211.5,1272.5,1204.5,1248.0,60153,0,4708060
2025.08.05 00:00:00,1213.5,1217.5,1203.0,1208.5,16791,0,966151
2025.08.04 00:00:00,1196.0,1212.5,1179.0,1212.5,24854,0,1507304
2025.08.01 00:00:00,1206.5,1215.0,1186.5,1191.0,19162,0,1299481
2025.07.31 00:00:00,1183.0,1200.0,1180.5,1198.0,18857,0,1549894
2025.07.30 00:00:00,1213.5,1224.0,1175.0,1183.0,31129,0,2265503
