Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,16322.0,16354.0,16172.0,16238.0,73,0,164
2025.09.14 00:00:00,16302.0,16374.0,16166.0,16320.0,20,6,38
2025.09.13 00:00:00,16300.0,16408.0,16234.0,16310.0,21,6,50
2025.09.12 00:00:00,16688.0,16690.0,16186.0,16352.0,408,0,2081
2025.09.11 00:00:00,16508.0,16630.0,16304.0,16558.0,216,0,571
2025.09.10 00:00:00,16446.0,16514.0,16342.0,16468.0,157,0,838
2025.09.09 00:00:00,16174.0,16468.0,16174.0,16400.0,164,0,508
2025.09.08 00:00:00,16166.0,16318.0,16142.0,16218.0,92,0,280
2025.09.07 00:00:00,16126.0,16224.0,16108.0,16224.0,18,18,57
2025.09.06 00:00:00,16178.0,16294.0,16172.0,16176.0,27,2,55
2025.09.05 00:00:00,16194.0,16200.0,16030.0,16178.0,137,0,404
2025.09.04 00:00:00,16238.0,16238.0,16024.0,16082.0,75,2,158
2025.09.03 00:00:00,16074.0,16224.0,16054.0,16172.0,73,0,210
2025.09.02 00:00:00,16390.0,16390.0,16102.0,16156.0,102,0,192
2025.09.01 00:00:00,16244.0,16340.0,16138.0,16252.0,203,0,731
2025.08.31 00:00:00,16292.0,16368.0,16284.0,16284.0,19,2,44
2025.08.30 00:00:00,16292.0,16394.0,16292.0,16342.0,17,6,36
2025.08.29 00:00:00,16290.0,16394.0,16054.0,16384.0,202,0,946
2025.08.28 00:00:00,16408.0,16408.0,16026.0,16204.0,294,0,842
2025.08.27 00:00:00,16296.0,16538.0,16198.0,16260.0,352,0,958
2025.08.26 00:00:00,16062.0,16288.0,15980.0,16166.0,377,0,980
2025.08.25 00:00:00,16092.0,16092.0,15904.0,16016.0,79,0,142
2025.08.24 00:00:00,16068.0,16100.0,16030.0,16050.0,10,2,27
2025.08.23 00:00:00,16130.0,16130.0,16056.0,16120.0,13,10,32
2025.08.22 00:00:00,16086.0,16176.0,16014.0,16100.0,105,0,186
2025.08.21 00:00:00,16202.0,16202.0,16000.0,16034.0,95,2,177
2025.08.20 00:00:00,16134.0,16134.0,16036.0,16098.0,67,0,103
2025.08.19 00:00:00,16296.0,16296.0,15994.0,16124.0,199,0,520
2025.08.18 00:00:00,15984.0,16298.0,15914.0,16226.0,139,0,281
2025.08.17 00:00:00,15992.0,16056.0,15992.0,16042.0,13,24,26
2025.08.16 00:00:00,16210.0,16328.0,15906.0,16052.0,64,0,116
2025.08.15 00:00:00,16178.0,16320.0,16072.0,16316.0,125,0,220
2025.08.14 00:00:00,16098.0,16212.0,16000.0,16176.0,87,0,189
2025.08.13 00:00:00,16240.0,16240.0,16016.0,16100.0,171,2,430
2025.08.12 00:00:00,16176.0,16326.0,16062.0,16156.0,153,0,391
2025.08.11 00:00:00,16400.0,16666.0,16046.0,16182.0,409,0,927
2025.08.08 00:00:00,15962.0,16344.0,15934.0,16340.0,565,2,825
2025.08.07 00:00:00,16174.0,16174.0,15810.0,15904.0,238,2,532
2025.08.06 00:00:00,15882.0,15888.0,15708.0,15810.0,192,2,458
2025.08.05 00:00:00,15882.0,15896.0,15704.0,15866.0,148,0,256
2025.08.04 00:00:00,15902.0,15902.0,15752.0,15836.0,140,0,345
2025.08.01 00:00:00,15714.0,15828.0,15696.0,15816.0,159,0,416
2025.07.31 00:00:00,15898.0,15898.0,15754.0,15830.0,69,2,171
2025.07.30 00:00:00,15954.0,15970.0,15756.0,15846.0,101,2,220
2025.07.29 00:00:00,15982.0,16000.0,15828.0,15902.0,72,0,154
2025.07.28 00:00:00,15910.0,15974.0,15802.0,15878.0,97,0,179
2025.07.27 00:00:00,15900.0,15960.0,15900.0,15902.0,11,4,18
2025.07.26 00:00:00,15916.0,15954.0,15900.0,15930.0,15,18,20
2025.07.25 00:00:00,16064.0,16084.0,15902.0,15956.0,107,0,242
2025.07.24 00:00:00,16174.0,16174.0,16004.0,16036.0,92,0,183
2025.07.23 00:00:00,16172.0,16172.0,16032.0,16146.0,98,0,161
2025.07.22 00:00:00,16062.0,16148.0,16000.0,16114.0,103,0,232
2025.07.21 00:00:00,16100.0,16196.0,16020.0,16024.0,121,0,238
2025.07.20 00:00:00,15994.0,16096.0,15994.0,16096.0,12,16,17
2025.07.19 00:00:00,15952.0,16082.0,15952.0,16054.0,23,32,36
2025.07.18 00:00:00,15996.0,16104.0,15896.0,16026.0,116,0,273
2025.07.17 00:00:00,16100.0,16128.0,15924.0,15924.0,150,0,405
2025.07.16 00:00:00,15896.0,16094.0,15896.0,16052.0,82,0,163
