Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,384.55,384.8,377.1,379.95,10255,0,263444
2025.09.14 00:00:00,384.4,385.4,382.6,384.5,1454,0,20666
2025.09.13 00:00:00,382.8,384.95,382.05,383.0,1440,0,21756
2025.09.12 00:00:00,397.0,397.0,380.55,382.65,14054,0,377656
2025.09.11 00:00:00,398.8,401.3,395.1,396.05,5405,0,267849
2025.09.10 00:00:00,392.4,403.2,391.6,398.8,15011,0,1057419
2025.09.09 00:00:00,389.4,393.75,388.85,392.45,7561,0,316004
2025.09.08 00:00:00,388.05,391.9,388.0,389.4,4704,0,140686
2025.09.07 00:00:00,388.0,388.55,387.0,387.95,971,0,27214
2025.09.06 00:00:00,387.75,388.95,387.1,388.0,952,0,11475
2025.09.05 00:00:00,388.05,390.0,387.15,387.75,4365,0,122915
2025.09.04 00:00:00,389.65,390.1,384.5,387.5,6764,0,148952
2025.09.03 00:00:00,389.35,392.15,384.4,389.65,9591,0,242361
2025.09.02 00:00:00,388.7,390.0,386.6,389.45,9534,0,311931
2025.09.01 00:00:00,399.65,399.8,387.45,387.9,11324,0,509652
2025.08.31 00:00:00,398.35,399.85,397.4,399.65,1067,0,25607
2025.08.30 00:00:00,397.9,399.85,397.9,399.0,911,0,13779
2025.08.29 00:00:00,400.65,402.35,397.25,397.8,8848,0,307681
2025.08.28 00:00:00,400.85,408.9,396.8,400.05,26000,0,1303037
2025.08.27 00:00:00,399.45,403.45,398.75,400.85,9219,0,397105
2025.08.26 00:00:00,405.15,408.4,397.05,398.85,8345,0,381361
2025.08.25 00:00:00,409.0,409.55,401.1,404.85,8943,0,340990
2025.08.24 00:00:00,409.5,409.95,407.5,409.55,799,0,19931
2025.08.23 00:00:00,409.25,411.0,408.35,410.8,1073,0,19879
2025.08.22 00:00:00,413.1,415.4,402.9,409.45,11430,0,655693
2025.08.21 00:00:00,415.35,419.35,410.05,413.0,7118,0,398503
2025.08.20 00:00:00,420.35,423.0,415.0,415.35,9736,0,509171
2025.08.19 00:00:00,409.95,421.7,409.95,420.35,15886,0,1147492
2025.08.18 00:00:00,407.3,412.9,404.8,409.9,7473,0,351956
2025.08.17 00:00:00,406.9,407.55,405.9,406.8,1180,0,18550
2025.08.16 00:00:00,409.05,410.0,400.1,406.9,3110,0,129275
2025.08.15 00:00:00,412.85,414.35,407.85,409.05,7964,0,376874
2025.08.14 00:00:00,410.25,416.0,405.85,411.5,13482,0,496185
2025.08.13 00:00:00,416.2,417.7,410.2,410.2,13018,0,618465
2025.08.12 00:00:00,405.6,418.9,402.45,415.6,33525,0,2061653
2025.08.11 00:00:00,406.3,410.0,399.4,405.0,17796,0,912130
2025.08.08 00:00:00,403.8,412.45,402.95,405.45,13592,0,824179
2025.08.07 00:00:00,401.1,408.4,399.0,401.7,15803,0,970213
2025.08.06 00:00:00,398.8,406.3,395.25,401.4,14669,0,810835
2025.08.05 00:00:00,400.95,402.8,396.0,398.4,7290,0,268029
2025.08.04 00:00:00,401.5,403.15,398.45,400.45,7967,0,202266
2025.08.01 00:00:00,405.7,408.55,400.95,401.55,10180,0,599283
2025.07.31 00:00:00,400.05,407.05,398.1,405.7,8992,0,415878
2025.07.30 00:00:00,405.55,412.1,397.45,398.1,12313,0,769847
2025.07.29 00:00:00,392.0,407.85,389.5,406.15,19942,0,1263562
2025.07.28 00:00:00,400.85,408.55,387.1,392.0,25067,0,1786113
2025.07.27 00:00:00,400.2,400.75,398.45,400.35,952,0,19545
2025.07.26 00:00:00,402.55,403.2,398.1,400.2,2200,0,59230
2025.07.25 00:00:00,411.55,416.9,394.9,402.0,53808,0,4066848
2025.07.24 00:00:00,391.35,415.4,389.25,411.1,44621,0,3061506
2025.07.23 00:00:00,388.3,396.65,387.7,391.35,12725,0,470714
2025.07.22 00:00:00,387.0,393.0,383.45,387.7,9394,0,343830
2025.07.21 00:00:00,387.05,390.2,381.55,387.4,10547,0,278606
2025.07.20 00:00:00,386.4,388.95,386.4,386.75,1544,0,40880
2025.07.19 00:00:00,386.15,387.95,383.95,385.75,2091,0,64189
2025.07.18 00:00:00,378.75,385.4,378.35,383.1,7983,0,305488
2025.07.17 00:00:00,377.5,384.35,376.5,378.5,9387,0,374493
2025.07.16 00:00:00,376.25,381.8,376.0,377.4,7769,0,321740
2025.07.15 00:00:00,381.65,385.9,375.4,376.05,12023,0,492054
2025.07.14 00:00:00,370.2,382.9,365.3,382.1,12783,0,462071
2025.07.13 00:00:00,369.5,370.15,368.0,370.0,1159,5,13703
2025.07.12 00:00:00,368.0,370.6,367.95,369.0,1753,5,25879
2025.07.11 00:00:00,379.0,379.0,367.0,368.4,14605,0,480894
2025.07.10 00:00:00,385.0,387.45,377.1,379.0,5595,0,331116
2025.07.09 00:00:00,389.95,392.45,380.9,385.5,8511,0,387979
2025.07.08 00:00:00,390.75,397.35,385.4,389.55,9292,0,416565
2025.07.07 00:00:00,397.4,397.4,390.55,391.1,8102,0,204289
2025.07.06 00:00:00,398.0,398.35,397.3,397.35,467,0,4916
2025.07.05 00:00:00,398.4,398.95,397.5,397.9,994,0,18283
2025.07.04 00:00:00,401.95,403.0,396.75,398.45,8224,0,275700
2025.07.03 00:00:00,396.3,408.25,396.3,402.65,22592,0,1327464
2025.07.02 00:00:00,393.55,404.35,393.5,396.15,11699,0,687614
2025.07.01 00:00:00,394.0,402.9,392.4,393.4,25752,0,857933
2025.06.30 00:00:00,390.8,395.9,389.25,394.4,10467,0,354924
2025.06.29 00:00:00,391.15,391.65,388.1,390.5,1631,0,28883
2025.06.28 00:00:00,392.45,395.3,390.8,391.7,1729,0,45001
2025.06.27 00:00:00,395.0,395.0,387.0,391.0,17223,0,577394
2025.06.26 00:00:00,401.2,403.9,392.4,393.65,10311,0,572726
2025.06.25 00:00:00,398.0,404.7,391.5,400.7,28796,0,1663803
2025.06.24 00:00:00,386.65,397.0,378.95,396.8,14696,0,795854
2025.06.23 00:00:00,389.0,390.4,383.75,387.2,6859,0,202010
2025.06.20 00:00:00,393.75,399.5,386.9,388.4,7963,0,261368
2025.06.19 00:00:00,399.75,401.9,390.0,391.9,11346,0,336605
2025.06.18 00:00:00,394.05,403.4,393.25,399.3,11780,0,389772
