Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025.09.15 00:00:00,3397.5,3409.5,3308.0,3329.0,33165,0,363560
2025.09.14 00:00:00,3403.0,3404.0,3390.0,3400.0,2035,0,22088
2025.09.13 00:00:00,3404.5,3414.0,3390.5,3399.0,2297,0,17009
2025.09.12 00:00:00,3481.0,3500.0,3400.0,3404.0,19281,0,321861
2025.09.11 00:00:00,3482.5,3495.0,3454.0,3481.0,18283,0,182699
2025.09.10 00:00:00,3512.0,3519.0,3460.0,3482.0,13610,0,224486
2025.09.09 00:00:00,3505.0,3547.5,3493.0,3509.0,15064,0,241925
2025.09.08 00:00:00,3531.5,3534.0,3470.0,3504.5,9798,0,177515
2025.09.07 00:00:00,3514.0,3537.5,3512.0,3532.0,1016,0,11698
2025.09.06 00:00:00,3526.5,3538.5,3514.0,3514.0,1164,0,13529
2025.09.05 00:00:00,3486.0,3565.0,3471.0,3531.5,12615,0,239707
2025.09.04 00:00:00,3490.0,3505.0,3461.0,3485.5,8710,0,144408
2025.09.03 00:00:00,3476.0,3505.5,3450.0,3489.0,12578,0,166511
2025.09.02 00:00:00,3529.5,3537.5,3420.0,3475.0,25522,0,470706
2025.09.01 00:00:00,3634.5,3637.0,3514.5,3520.0,47254,0,700296
2025.08.31 00:00:00,3634.5,3639.5,3626.0,3633.0,1525,0,22553
2025.08.30 00:00:00,3687.0,3687.0,3621.5,3635.0,5255,0,82538
2025.08.29 00:00:00,3677.0,3759.5,3649.0,3670.0,18282,0,400278
2025.08.28 00:00:00,3696.0,3743.0,3660.5,3677.0,13408,0,237769
2025.08.27 00:00:00,3660.0,3709.5,3653.5,3692.0,6968,0,120942
2025.08.26 00:00:00,3651.0,3683.0,3651.0,3660.5,7151,0,106842
2025.08.25 00:00:00,3700.0,3718.5,3627.0,3651.0,15685,0,231430
2025.08.24 00:00:00,3713.0,3722.0,3695.5,3701.5,707,0,5552
2025.08.23 00:00:00,3713.0,3720.5,3708.0,3713.0,602,0,5627
2025.08.22 00:00:00,3697.0,3725.0,3683.5,3706.5,7316,0,118409
2025.08.21 00:00:00,3764.5,3770.0,3683.5,3689.0,21563,0,296541
2025.08.20 00:00:00,3800.0,3836.5,3740.0,3764.5,16727,0,264295
2025.08.19 00:00:00,3795.0,3869.0,3762.5,3800.0,23314,0,458698
2025.08.18 00:00:00,3719.0,3804.0,3702.0,3777.5,12371,0,208873
2025.08.17 00:00:00,3744.0,3744.0,3696.0,3705.5,2722,0,39210
2025.08.16 00:00:00,3748.5,3748.5,3676.0,3734.5,6692,5,123852
2025.08.15 00:00:00,3802.0,3838.0,3770.0,3788.0,13895,0,260970
2025.08.14 00:00:00,3757.5,3823.5,3721.0,3801.5,17824,0,311449
2025.08.13 00:00:00,3767.0,3799.0,3728.0,3740.0,14483,0,259870
2025.08.12 00:00:00,3786.5,3807.5,3752.0,3765.5,10599,0,212613
2025.08.11 00:00:00,3779.5,3836.5,3742.0,3785.5,29140,0,590111
2025.08.08 00:00:00,3682.5,3758.0,3665.5,3745.5,22613,0,365521
2025.08.07 00:00:00,3617.0,3697.0,3613.5,3675.0,19337,0,436745
2025.08.06 00:00:00,3592.5,3666.5,3572.0,3616.5,16737,0,370831
